Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,AvgMonthlySpend,TotalServices,AvgRevenuePerMonth
0567-XRHCU,Female,-1.6424538258687422,Yes,0.0,Los Angeles,90049,-0.8529105506462256,0.5874093859221111,1.952055260570466,1.4919624118407038,Offer B,No,2.6327566876300373e-16,No,Yes,DSL,1.7673952218867752,Yes,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,-0.6296326719737688,0.29995625218769073,0.0,0.0,-0.899567221540124,-0.025567972957661982,Stayed,Competitor,Competitor had better devices,-0.7242339167065557,0.23387113999671708,-1.2599478579903323
0568-ONFPC,Male,-0.7468866575243039,Yes,0.0,San Francisco,94112,0.6169280326610975,-1.2470269087674755,-0.30287752607834356,-1.115990684375644,Offer E,Yes,1.0841253228628158,Yes,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-1.2081114462992664,-0.9467453064980638,0.0,0.0,-0.6564212166132128,-0.9427768506904136,Churned,Other,Moved,-1.2509395285392177,-0.9161086870897699,-0.5868380291708595
0570-BFQHT,Female,-0.508068745965787,No,0.0,Anderson,96007,1.7219934474543852,-1.1836820798834848,-0.6786996571864785,-0.9529936158621222,Offer B,Yes,0.5298160876158706,No,Yes,Fiber Optic,-0.8935362493659141,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.5433492194563256,-0.7177575047204141,0.0,0.0,-0.5436451819684613,-0.7297975143557232,Stayed,Competitor,Competitor had better devices,0.2614527558915359,-0.14945546903211193,0.4701317641398659
0572-ZJKLT,Female,-0.8662956133035624,Yes,0.0,Chester,96020,1.6388996884748517,-0.6489659782041499,2.1399663261245334,0.5547292678879537,Offer B,Yes,1.7666370951388009,Yes,Yes,Fiber Optic,-0.4777657069826814,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,1.1554791136179328,1.0369624725554931,0.0,0.0,1.8517891895669094,1.3465535853340398,Stayed,Competitor,Competitor had better devices,1.1890166568742708,1.383850967083204,1.7171558993414588
0575-CUQOV,Male,1.7607014138401236,Yes,0.0,Hilmar,95324,0.4848929739957806,-0.5264252855734609,2.1399663261245334,1.1252190076852797,Offer B,Yes,-0.6203014700088075,No,Yes,Fiber Optic,-0.22830338155274177,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,1.1009963481689937,1.5827557144876518,0.0,0.0,0.342571919734433,1.3476682762001722,Stayed,Competitor,Competitor had better devices,1.0938390180575495,0.6171977490255461,0.7449810731241224
0576-WNXXC,Male,1.4024745465023483,Yes,0.0,Parlier,93648,0.1720634301465986,0.10934443699343765,-0.30287752607834356,-0.21950680755127444,Offer B,Yes,1.0426262357320288,Yes,Yes,Fiber Optic,-1.3924609002257933,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.0240795028293153,0.10141778230955505,0.0,0.0,0.3950623157044224,0.18979798990232116,Churned,Dissatisfaction,Service dissatisfaction,0.9344041374201059,1.000524358054375,1.2362826003537084
0577-WHMEV,Female,-1.6424538258687422,Yes,0.0,San Jose,95133,0.4757085815813958,-0.9765086258116017,0.07294460502979132,-0.6677487459634592,Offer D,Yes,0.17855595725884896,Yes,Yes,Fiber Optic,1.7673952218867752,Yes,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.8686433778720488,-0.39958405110375306,0.0,0.0,-0.35890278671438136,-0.42389349399890935,Stayed,Competitor,Competitor had better devices,0.7012252568264158,1.000524358054375,0.7150999207853976
0578-SKVMF,Female,-1.4036359143102255,Yes,0.0,Seeley,92273,-1.3801187359582212,1.8879344911664262,0.8245888672460612,-0.4232531431931766,Offer B,Yes,-1.5866373560542848,No,Yes,Cable,1.7673952218867752,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.6314831047413737,-0.19173426378967912,0.0,0.0,-0.792449416023759,-0.38407911240420123,Churned,Competitor,Competitor had better devices,0.6340883601209015,0.23387113999671708,-0.00530052940666902
0580-PIQHM,Female,-1.5230448700894839,Yes,0.0,Riverside,92503,-0.9346453241556032,1.0681569114370866,1.952055260570466,0.3509829322460516,Offer B,Yes,-0.7922262595506409,Yes,Yes,Fiber Optic,1.7673952218867752,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,1.217974050456421,0.7282106600410732,0.0,0.0,-0.16626801177478365,0.5245721542590892,Stayed,Competitor,Competitor had better devices,1.0303607173422262,1.383850967083204,0.6269078494022366
0581-BXBUB,Female,1.7607014138401236,No,0.0,Penn Valley,95946,1.217765281126812,-0.6680475971232263,-0.6786996571864785,-1.1567399515040244,Offer B,Yes,0.7595431770898722,No,Yes,Fiber Optic,-1.3093067917491468,No,Yes,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,0.29336947210237113,-0.8660987064308726,0.0,0.0,-0.7263234163817135,-0.8990348435987376,Stayed,Competitor,Competitor had better devices,0.4861123909875256,-0.5327820780609409,0.7526226581372905
0581-MDMPW,Female,0.9845432012749437,No,0.0,San Jose,95148,0.46261330847719745,-0.9379016185987408,-0.6786996571864785,-0.34175460893641574,Offer C,Yes,1.3835115943063536,Yes,Yes,Fiber Optic,-1.2261526832725003,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,0.8125581781452,-0.09162656898671166,0.0,0.0,0.3852636227717874,0.03411865614706067,Stayed,Competitor,Competitor had better devices,0.7155799171069701,0.23387113999671708,1.1803772186084365
0582-AVCLN,Female,-0.2095463565176409,No,0.0,Bakersfield,93304,-0.34740562658335483,0.3403152558816556,-0.6786996571864785,0.2287351308609103,Offer B,Yes,1.3168166328461592,No,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,-1.3875840854251824,-0.6784160853169117,0.0,0.0,1.0932222226853192,-0.22678190444511853,Stayed,Competitor,Competitor had better devices,-1.4975985038256325,-1.2994352961185989,-0.706856511561325
0584-BJQGZ,Female,-1.6424538258687422,No,0.0,Taylorsville,95983,1.5620147310710308,-0.4578958749465242,-0.6786996571864785,-0.3010053418080353,Offer B,Yes,0.19485917006022987,Yes,Yes,Cable,1.7673952218867752,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.47284211122828707,-0.1952646211113619,0.0,0.0,-0.04810087469869377,-0.1726617410135896,Stayed,Competitor,Competitor had better devices,0.28995595825374537,1.383850967083204,0.3751933932528643
0585-EGDDA,Male,-0.32895531229689934,Yes,0.0,Etna,96027,2.109460660663147,-1.5095044248730312,2.1399663261245334,0.31023366511767114,Offer B,Yes,1.0226177472939704,No,Yes,Fiber Optic,0.2706212693071375,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5257224423993161,0.3920323840838299,0.0,0.0,1.0052889708660588,0.5809461597240207,Stayed,Competitor,Competitor had better devices,0.47886604805743793,-0.14945546903211193,0.8163869235982326
0587-DMGBH,Female,0.08897603293050522,No,0.0,Willows,95988,1.3353039546935164,-1.1742617287427115,-0.6786996571864785,-0.9937428829905026,Offer B,Yes,0.9166468640849956,No,Yes,Cable,0.10431305235384442,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,-0.44054542718039297,-0.845004821433818,0.0,0.0,-0.5324865713053986,-0.8276002812904508,Churned,Competitor,Competitor offered higher download speeds,-0.6316877655708638,-0.9161086870897699,-0.1392827051017626
0594-UFTUL,Male,-0.6871821796346748,Yes,0.0,Mather,95655,0.9528562788755528,-0.7009519821933645,-0.30287752607834356,-0.7899965473486005,Offer D,Yes,1.0952411497728487,No,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-1.4020059939263723,-0.8951138306684531,0.0,0.0,-0.26501989482449984,-0.7892535177640048,Stayed,Competitor,Competitor had better devices,-1.5032078186767772,-1.2994352961185989,-0.7949135472053547
0595-ITUDF,Male,-1.5230448700894839,Yes,0.0,Fairfax,94930,0.7187012595858218,-1.3253614872837642,-0.6786996571864785,1.2882160761988015,Offer B,Yes,0.6787681682103037,Yes,Yes,Fiber Optic,0.2706212693071375,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9038969319860679,1.6240167656848192,0.0,0.0,1.787630213784947,1.7962073011483841,Stayed,Competitor,Competitor had better devices,0.939785218003375,0.6171977490255461,1.1039584651389867
0596-BQCEQ,Female,-0.8662956133035624,Yes,0.0,Hydesville,95547,1.7660164754326875,-2.0076285850880966,-0.30287752607834356,1.2067175419420406,Offer B,Yes,1.7162453464799876,No,Yes,Fiber Optic,-0.8935362493659141,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.1715034563970324,1.7664666836147198,0.0,0.0,2.5875684278718913,2.188145189263958,Churned,Competitor,Competitor had better devices,1.2117751971863753,1.000524358054375,1.7230170419886033
0599-XNYDO,Female,0.2680894665993929,Yes,0.0,Graton,95444,0.9060877356910789,-1.444676496457415,-0.6786996571864785,-0.5047516774499374,Offer B,Yes,1.3390482866662243,No,Yes,Fiber Optic,0.35377537778378404,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.1988258497056831,-0.3265718487447011,0.0,0.0,0.15655460160807702,-0.2177385816816373,Stayed,Competitor,Competitor had better devices,0.40594713434381224,-0.9161086870897699,0.9031316881838809
0601-WZHJF,Male,0.38749842237865134,Yes,0.0,Shafter,93263,-0.28627801456684887,0.21810181995511937,-0.30287752607834356,-0.74924728022022,Offer D,No,2.6327566876300373e-16,No,Yes,DSL,-0.9766903578425606,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,-0.5527158266340905,-0.7116676383405113,0.0,0.0,-0.899567221540124,-0.826607891930007,Churned,Attitude,Attitude of service provider,-0.5654650642628376,-0.14945546903211193,-1.1263611395230544
0602-DDUML,Female,-1.5230448700894839,No,0.0,Fallbrook,92028,-1.14830416914138,1.1405428450401498,-0.6786996571864785,1.0029712063001386,Offer B,Yes,0.7943727680746401,No,Yes,Cable,1.7673952218867752,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,No,Mailed Check,0.19722341542777322,0.7122578578937191,0.0,0.0,1.6016857483941498,1.02073189119367,Stayed,Competitor,Competitor had better devices,0.11792552509716374,1.000524358054375,0.45593332185336116
0603-OLQDC,Male,-0.32895531229689934,No,0.0,Whittier,90601,-0.8871286301027597,0.7998064140250897,-0.6786996571864785,-0.8307458144769809,Offer D,Yes,0.12223576758135196,No,Yes,Cable,0.4369294862604306,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,0.20042828398359297,-0.6367358041877942,0.0,0.0,-0.5051425112257281,-0.6537644154335488,Stayed,Competitor,Competitor had better devices,0.16658317416556226,0.6171977490255461,0.24407401417585634
0603-TPMIB,Female,-0.3886597901865286,Yes,0.0,San Simeon,93452,-0.18267147371129844,-0.6808198924636337,-0.6786996571864785,1.0844697405568993,Offer B,Yes,1.2560501124046493,Yes,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,-1.2225333548004562,-0.3293520051355262,0.0,0.0,2.1357570106518367,0.34964605783719266,Stayed,Competitor,Competitor had better devices,-1.2840375946489453,-0.9161086870897699,-0.5500233125621625
0604-THJFP,Female,-0.3886597901865286,Yes,0.0,Castro Valley,94552,0.6178309174935779,-1.0513464316293832,0.8245888672460612,1.0844697405568993,Offer B,Yes,-1.2702068166820308,No,Yes,DSL,-0.1451492730760952,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.39592526588860905,0.9981947362167642,0.0,0.0,-0.3064002486217989,0.69802713828399,Stayed,Competitor,Competitor had better devices,0.40500247791922195,1.000524358054375,-0.07903775742672658
0607-DAAHE,Male,0.9248387233853144,No,0.0,Olivehurst,95961,1.168651829779382,-0.8339551412851767,-0.6786996571864785,0.8399741377866168,Offer B,Yes,0.058505026630499994,No,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,-1.4052108624821922,-0.5419236453673509,0.0,0.0,0.7871314542357563,-0.20679084975814946,Churned,Price,Long distance charges,-1.4876039167205841,-1.2994352961185989,-1.1717144370916008
0607-MVMGC,Male,-0.8065911354139331,Yes,0.0,Ranchita,92066,-1.2079796312590778,1.4948685526712555,0.4487667361379262,0.5139800007595733,Offer B,Yes,1.0670810549340999,Yes,Yes,DSL,-0.8935362493659141,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,0.485661585451567,0.5826275499881793,0.0,0.0,1.276179725918213,0.8244100199337535,Stayed,Competitor,Competitor had better devices,0.5052243329123414,1.383850967083204,0.8843722550664481
0608-JDVEC,Male,0.5069073781579098,Yes,0.0,Dunlap,93621,0.23969918509870938,0.2861039063041445,1.2004109983541962,0.7177263364014754,Offer B,Yes,-1.7452231533040792,No,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,-1.403608428204282,-0.559200331510336,0.0,0.0,-0.7860383752946,-0.6732068605092866,Stayed,Competitor,Competitor had better devices,-1.4740772015772563,-1.2994352961185989,-1.8387386946472752
0611-DFXKO,Male,-0.6871821796346748,Yes,0.0,Comptche,95427,1.2323479445876142,-1.7679977646781413,-0.30287752607834356,-0.5047516774499374,Offer D,Yes,-0.5461959572752587,No,Yes,Fiber Optic,-1.5587691171790865,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.8141606124231099,-0.20296521301928247,0.0,0.0,-0.4612365959290633,-0.29765387982723823,Churned,Dissatisfaction,Service dissatisfaction,0.8698787125649718,0.23387113999671708,0.584414881038925
0612-RTZZA,Female,1.8204058917297528,No,0.0,Vista,92084,-1.2028802965098204,1.1867858420167696,-0.6786996571864785,-1.2789877528891658,Offer E,No,2.6327566876300373e-16,No,Yes,DSL,-0.727228032412621,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-1.228943091912096,-0.9951773960048995,0.0,0.0,-0.899567221540124,-1.0511010414430864,Churned,Price,Price too high,-1.3089102719799195,-1.2994352961185989,-1.7518894099018725
0613-WUXUM,Female,-0.508068745965787,Yes,0.0,Soquel,95073,0.3346685732925358,-1.016481291497715,-0.30287752607834356,1.532711678969084,Offer B,Yes,0.9788954947811769,No,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,-1.422837639539202,-0.38788974247567887,0.0,0.0,2.3837841488611757,0.374672440229794,Stayed,Competitor,Competitor had better devices,-1.4821599795198457,-1.2994352961185989,-0.8209631870211108
0616-ATFGB,Male,1.6412924580608652,Yes,0.0,Shasta Lake,96019,1.820784602536704,-1.2130279544655471,-0.30287752607834356,-1.2789877528891658,Offer E,No,2.6327566876300373e-16,No,Yes,Cable,-0.4777657069826814,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-1.2353528290237357,-0.9952656549379415,0.0,0.0,-0.899567221540124,-1.0511709280177655,Churned,Competitor,Competitor had better devices,-1.3155354998017141,-1.2994352961185989,-1.7574638184221167
0617-AQNWT,Female,0.8651342454956852,Yes,0.0,North Hills,91343,-0.7933772655479068,0.5915629929984643,1.2004109983541962,1.2882160761988015,Offer B,No,2.6327566876300373e-16,No,Yes,DSL,0.2706212693071375,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,-0.5046427982967916,0.38265487244811,0.0,0.0,-0.899567221540124,0.039915747516695695,Churned,Competitor,Competitor made better offer,-0.5162121150206801,0.6171977490255461,-1.084920140467981
0617-FHSGK,Male,0.9248387233853144,No,0.0,Rancho Cordova,95670,0.9742845025287817,-0.7070737714337543,-0.6786996571864785,0.6769770692730951,Offer B,Yes,-0.4698672791597035,Yes,Yes,Fiber Optic,0.02115894387719787,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,0.37188875171995955,0.6168940807417629,0.0,0.0,0.23562410393437141,0.5590751561781826,Churned,Price,Extra data charges,0.3413460927539015,-0.9161086870897699,0.17979672300560684
0618-XWMSS,Male,0.8054297676060559,No,0.0,Wasco,93280,-0.2208453958210446,0.1440317908588739,-0.6786996571864785,-0.17875754042289402,Offer C,Yes,1.3975916417257277,No,Yes,Fiber Optic,-1.5587691171790865,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.36227414605249986,-0.09348000658059505,0.0,0.0,0.6058617060433038,0.0961360025173328,Churned,Price,Long distance charges,0.30190739601370387,-0.5327820780609409,0.8376124794691544
0619-OLYUR,Male,-0.8662956133035624,Yes,0.0,Garden Grove,92840,-0.9763185832181507,0.8470585685546809,-0.30287752607834356,1.614210213225845,Offer B,Yes,1.660666211929826,Yes,Yes,Fiber Optic,0.2706212693071375,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,1.5480755117058742,2.55539122134452,0.0,0.0,2.5875684278718913,2.816840447166618,Stayed,Competitor,Competitor had better devices,1.5680258968445282,1.7671775761120332,1.8391319777090247
0620-DLSLK,Female,0.029271555040876,No,0.0,Pasadena,91103,-0.8222732257518808,0.7386980713831459,-0.6786996571864785,-0.7899965473486005,Offer B,Yes,0.6491259631168843,No,Yes,Fiber Optic,-0.39461159850603483,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,0.586614944959895,-0.5522720052665335,0.0,0.0,-0.36004414623813313,-0.5451257350948199,Stayed,Competitor,Competitor had better devices,0.47646121776635403,-0.5327820780609409,0.7029729022497703
0620-XEFWH,Male,-0.32895531229689934,Yes,0.0,Oak Run,96069,1.8194559967715451,-1.0585196200682514,-0.30287752607834356,-1.1567399515040244,Offer E,Yes,1.0092787550019318,No,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,-1.4340546794845714,-0.9691630754907495,0.0,0.0,-0.7099558351262092,-0.9759345360469333,Stayed,Competitor,Competitor had better devices,-1.448040056237604,-1.2994352961185989,-0.7808274456753533
0621-CXBKL,Female,0.9248387233853144,No,0.0,Copperopolis,95228,0.7074417307888461,-0.4244572026898729,-0.6786996571864785,0.8399741377866168,Offer B,Yes,-1.1190315707055913,No,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Two Year,No,Mailed Check,-1.4388619823183015,-0.5625100414994136,0.0,0.0,-0.23544168418769804,-0.5173737762897319,Stayed,Competitor,Competitor had better devices,-1.516761169351406,-1.2994352961185989,-1.6391338503900297
0621-HJWXJ,Female,0.4472029002682806,Yes,0.0,Irvine,92618,-1.024934212466382,0.9397831581759166,-0.30287752607834356,1.247466809070421,Offer B,Yes,-0.3164688678012574,Yes,Yes,Fiber Optic,0.02115894387719787,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5753979050145249,1.2129728497746406,0.0,0.0,0.7183099033780418,1.1629930026105348,Stayed,Competitor,Competitor had better devices,0.4989882057721441,-0.14945546903211193,0.35875419707863987
0621-JFHOL,Female,-0.32895531229689934,No,0.0,North Hollywood,91602,-0.8287967610713517,0.6461104189643644,-0.6786996571864785,-0.9122443487337418,Offer D,No,2.6327566876300373e-16,No,Yes,Cable,0.4369294862604306,No,No,No,Yes,No,No,No,Yes,Two Year,Yes,Mailed Check,-1.089531309733929,-0.8743509166703062,0.0,0.0,-0.899567221540124,-0.9554263207073386,Stayed,Competitor,Competitor had better devices,-1.1547080944276527,-0.9161086870897699,-1.6221450515931914
0621-TSSMU,Male,-1.04540904697245,Yes,0.0,Maywood,90270,-0.8947361132964874,0.7288395211945363,-0.6786996571864785,0.962221939171758,Offer B,Yes,1.7377359451727168,No,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,-1.3988011253705523,-0.509091322275701,0.0,0.0,2.423391752759881,0.2900992018818282,Stayed,Competitor,Competitor had better devices,-1.478829619462997,-1.2994352961185989,-0.5327513350730984
0621-TWIEM,Male,-1.1051135248620794,No,0.0,Newhall,91321,-0.7400807313538957,0.5814333535683921,-0.6786996571864785,-0.9122443487337418,Offer D,Yes,0.6683933964276069,No,Yes,Cable,1.7673952218867752,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.5783547750806501,-0.8286548540877746,0.0,0.0,-0.4813925194336163,-0.7988978650697265,Churned,Attitude,Attitude of support person,-0.8116869239542428,-0.5327820780609409,-0.37361690327152314
0623-EJQEG,Male,0.20838498870976369,No,0.0,Murphys,95247,0.7900332119791116,-0.31724883479454746,-0.6786996571864785,1.328965343327182,Offer B,Yes,-1.6822334674805628,Yes,Yes,Fiber Optic,-0.6440739239359745,Yes,No,No,Yes,No,Yes,Yes,No,One Year,No,Bank Withdrawal,0.9599821317129167,1.6720075605264446,0.0,0.0,-0.6848944940940422,1.1331339635788709,Stayed,Competitor,Competitor had better devices,0.9477442507051582,0.6171977490255461,0.23551586776176384
0623-GDISB,Female,0.9845432012749437,No,0.0,San Clemente,92673,-1.10377764818561,1.0084197975952804,-0.6786996571864785,-1.2789877528891658,Offer B,Yes,-0.6669879430309432,No,Yes,Cable,-0.22830338155274177,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.4854135869618719,-0.9849393597720195,0.0,0.0,-0.879629856242247,-1.037256510999148,Joined,Competitor,Competitor had better devices,-0.5403838446517584,-0.5327820780609409,-0.6475990820415197
0623-IIHUG,Female,1.8204058917297528,No,0.0,San Diego,92122,-1.3530005960906104,1.1822599514273109,-0.6786996571864785,-0.46400241032155704,Offer B,No,2.6327566876300373e-16,No,Yes,Cable,-1.3093067917491468,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-2.3586592578386214,-0.6355884380582474,0.0,0.0,-0.899567221540124,-0.7663656645565852,Churned,Competitor,Competitor made better offer,-0.8201419766030091,-0.5327820780609409,-1.3406440575214846
0625-AFOHS,Female,-0.3886597901865286,Yes,0.0,Ferndale,95536,1.7340918611719807,-2.1096166283096713,1.2004109983541962,-0.1380082732945136,Offer C,Yes,0.6683933964276069,No,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,-1.3907889539810026,-0.7597246273819183,0.0,0.0,0.3131394145687485,-0.5156615552100929,Stayed,Competitor,Competitor had better devices,-1.507038852271343,-1.2994352961185989,-0.9586799106186583
0626-QXNGV,Female,0.5069073781579098,Yes,0.0,Arcata,95521,1.8805050266177974,-1.9714655587935417,1.952055260570466,1.614210213225845,Offer B,Yes,0.9307269115043697,Yes,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,-1.2641966460261151,-0.2223821782885378,0.0,0.0,2.420769054279771,0.5163709647204918,Stayed,Competitor,Competitor had better devices,-1.328026814757389,-0.9161086870897699,-0.7093937231586422
0628-CNQRM,Male,0.14868051082013445,Yes,0.0,Temecula,92592,-1.0896996928904725,1.2659545769832374,-0.30287752607834356,-0.4232531431931766,Offer B,Yes,-0.4165113099915482,No,Yes,Cable,-0.5609198154593279,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,0.1251138729218248,-0.32493905848342275,0.0,0.0,-0.37065636138450614,-0.3681694336784941,Churned,Other,Don't know,0.1795826742098408,0.6171977490255461,0.05238192966758416
0634-SZPQA,Female,1.044247679164573,No,0.0,San Anselmo,94960,0.7271950200399642,-1.308257334406853,-0.6786996571864785,-0.3825038760647962,Offer B,Yes,-1.6207258919117171,Yes,Yes,Fiber Optic,-1.641923225655733,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8478117322592191,-0.0487989217280473,0.0,0.0,-0.8004267905674284,-0.2827610507631126,Churned,Competitor,Competitor offered higher download speeds,0.9797458737206324,0.23387113999671708,0.2395316791171506
0635-WKOLD,Male,-0.8065911354139331,Yes,0.0,Ceres,95307,0.5492708093841224,-0.5552415149080779,-0.6786996571864785,0.31023366511767114,Offer B,Yes,-0.12453558982136585,Yes,Yes,DSL,-0.1451492730760952,No,Yes,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,0.22927210098597253,0.2830326017768739,0.0,0.0,0.25344873990104844,0.29285273292418645,Stayed,Competitor,Competitor had better devices,0.27431213905953306,0.6171977490255461,0.24190231752317792
0637-KVDLV,Male,-0.9857045690828209,No,0.0,Elk Grove,95758,0.873386211107943,-0.7822903594793374,-0.6786996571864785,-1.2382384857607853,Offer E,Yes,-0.6077035328441044,Yes,Yes,Fiber Optic,0.5200835947370771,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.41355204294561854,-0.9346317679380398,0.0,0.0,-0.8577497513294732,-0.9911243830534453,Churned,Other,Don't know,0.5453253646448137,-0.5327820780609409,0.2882047482944552
0637-UBJRP,Male,-0.3886597901865286,Yes,0.0,Wilton,95693,0.889154898251787,-0.6816266614733256,1.2004109983541962,-0.7899965473486005,Offer D,Yes,0.3334364788719663,No,Yes,Fiber Optic,-0.22830338155274177,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.6555196189100232,-0.5229700394965665,0.0,0.0,-0.42728722115874407,-0.5496508908052945,Churned,Competitor,Competitor offered higher download speeds,0.6456593436767978,0.23387113999671708,0.6752080598124007
0637-YLETY,Female,-0.4483642680761578,No,0.0,Douglas City,96024,1.777874281886718,-1.4608151260085716,-0.6786996571864785,-0.6677487459634592,Offer D,Yes,-0.4765367753057229,Yes,Yes,Fiber Optic,0.5200835947370771,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,1.0256819371072252,-0.31982004036698264,0.0,0.0,-0.5306409686712468,-0.4101572877457237,Churned,Attitude,Attitude of service provider,1.075447109573089,1.000524358054375,0.7835780454512709
0639-TSIQW,Female,-1.1051135248620794,No,0.0,White Water,92282,-0.9013301295315466,1.4401563378685154,-0.6786996571864785,1.4104638775839429,Offer A,Yes,0.8951562653922664,Yes,Yes,Fiber Optic,0.5200835947370771,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,1.2612397759599903,2.032545302003299,0.0,0.0,2.1511410799773,2.224307997331681,Churned,Competitor,Competitor offered more data,1.2593543489388481,1.000524358054375,1.454227490510153
0640-YJTPY,Male,-1.6424538258687422,Yes,0.0,Smartville,95977,1.2067386634014714,-0.712541511459731,0.4487667361379262,1.614210213225845,Offer A,Yes,-1.461399039534587,No,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,-1.365150005534443,-0.3471361801435032,0.0,0.0,-0.4012545103191287,-0.39455161561987084,Stayed,Competitor,Competitor had better devices,-1.458092919286646,-1.2994352961185989,-1.7185397367061068
